nasdaq_Date,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Adj_Close,nasdaq_Volume,gold_Name,gold_US dollar,gold_Euro,gold_Japanese yen,gold_Pound sterling,gold_Canadian dollar,gold_Swiss franc,gold_Indian rupee,gold_Chinese renmimbi,gold_Turkish lira,gold_Saudi riyal,gold_Indonesian rupiah,gold_UAE dirham,gold_Thai baht,gold_Vietnamese dong,gold_Egyptian pound,gold_Korean won,gold_Russian ruble,gold_South African rand,gold_Australian dollar,btc_Date,btc_Unix_Timestamp,btc_Symbol,btc_Open,btc_High,btc_Low,btc_Close,btc_Volume_btc,btc_Volume_USDT,eth_Date,eth_Unix_Timestamp,eth_Symbol,eth_Open,eth_High,eth_Low,eth_Close,eth_Volume_btc,eth_Volume_USDT
9/23/2017,,,,,,,23-Sep,,,,,,,,,,,,,,,,,,,,9/23/2017,1506124800,BTCUSDT,3595.87,3817.19,3542.91,3780,747.79,2781158.57,9/23/2017,1506124800,ETHUSDT,264,286.23,255.11,285.93,2821.68,788085.05
9/24/2017,,,,,,,24-Sep,,,,,,,,,,,,,,,,,,,,9/24/2017,1506211200,BTCUSDT,3780,3789.99,3622.76,3660.02,659.82,2439045.2,9/24/2017,1506211200,ETHUSDT,285.93,294.61,275,282,5544.62,1574147.48
9/25/2017,6403.109863,6408.049805,6343.959961,6370.589844,6370.589844,2050410000,25-Sep,"1,293.30","1,089.70","144,578.00",958.9,"1,596.30","1,253.30","84,232.60","8,561.80","4,584.10","4,850.10","17,229,340.00","4,750.10","42,808.20","29,403,817.70","22,813.80","1,463,756.50","74,482.80","17,246.20","1,628.00",9/25/2017,1506297600,BTCUSDT,3660.02,3979.87,3653.69,3920.75,720.64,2755957.53,9/25/2017,1506297600,ETHUSDT,282,299,281.34,294.42,5861.15,1702847.03
9/26/2017,6391.850098,6405,6364.569824,6380.160156,6380.160156,1926420000,26-Sep,"1,300.10","1,104.90","145,950.10",968.9,"1,610.60","1,262.00","85,003.80","8,620.60","4,617.30","4,875.50","17,386,866.10","4,775.10","43,135.60","29,552,082.10","22,971.90","1,477,961.40","75,087.60","17,417.40","1,651.00",9/26/2017,1506384000,BTCUSDT,3920.75,3976.99,3850.05,3882.35,523.31,2047857.28,9/26/2017,1506384000,ETHUSDT,294.42,296.81,286.24,287.9,4527.17,1320510.93
9/27/2017,6414.370117,6472.649902,6405.359863,6453.259766,6453.259766,2053720000,27-Sep,"1,282.60","1,093.30","144,472.80",958.2,"1,586.30","1,250.10","84,258.70","8,509.60","4,580.50","4,809.80","17,237,469.40","4,710.60","42,721.70","29,151,715.80","22,637.00","1,463,068.70","74,586.70","17,394.60","1,631.20",9/27/2017,1506470400,BTCUSDT,3882.35,4249.94,3872.81,4193,625.3,2542872.29,9/27/2017,1506470400,ETHUSDT,287.9,313,286.13,309.74,5467.39,1626645.28
9/28/2017,6437.959961,6456.22998,6427.660156,6453.450195,6453.450195,1828570000,28-Sep,"1,283.40","1,088.90","144,652.80",954.5,"1,599.80","1,246.70","84,094.70","8,559.80","4,569.30","4,812.70","17,318,806.30","4,713.80","42,863.90","29,167,333.80","22,663.90","1,474,697.10","74,360.50","17,369.40","1,638.00",9/28/2017,1506556800,BTCUSDT,4193,4300,4101,4174.5,839.55,3510052.09,9/28/2017,1506556800,ETHUSDT,309.74,311.81,296.89,302.44,6521.08,1984843.83
9/29/2017,6461.279785,6497.97998,6454.859863,6495.959961,6495.959961,1967720000,29-Sep,"1,283.10","1,085.40","144,432.10",956.4,"1,604.70","1,241.50","83,812.10","8,523.40","4,562.80","4,811.80","17,282,071.90","4,712.40","42,791.40","29,160,368.80","22,646.70","1,469,598.20","73,852.00","17,325.10","1,635.30",9/29/2017,1506643200,BTCUSDT,4174.5,4263.86,3952.01,4174.69,1561.22,6403068.39,9/29/2017,1506643200,ETHUSDT,302.44,303,274,292.22,10997.93,3187358.83
9/30/2017,,,,,,,30-Sep,,,,,,,,,,,,,,,,,,,,9/30/2017,1506729600,BTCUSDT,4174.69,4380,4138.1,4378.51,705.52,3025265.75,9/30/2017,1506729600,ETHUSDT,292.22,307.49,292.22,304.36,3997.83,1207595.88
10/1/2017,,,,,,,1-Oct,,,,,,,,,,,,,,,,,,,,10/1/2017,1506816000,BTCUSDT,4378.51,4406.52,4240.04,4378.48,724.9,3128231.71,10/1/2017,1506816000,ETHUSDT,304.36,306,294,303.95,5034.38,1511264.71
10/2/2017,6506.080078,6527.220215,6484.140137,6516.720215,6516.720215,1977030000,2-Oct,"1,273.70","1,085.30","143,558.70",959.6,"1,592.10","1,239.90","83,198.10","8,460.90","4,548.10","4,776.60","17,245,897.30","4,678.40","42,579.80","28,948,015.60","22,455.30","1,458,832.10","73,723.30","17,383.70","1,627.60",10/2/2017,1506902400,BTCUSDT,4378.48,4561.63,4360,4380,634.55,2811131.03,10/2/2017,1506902400,ETHUSDT,303.95,305,295,296.5,3670.04,1104217.48
10/3/2017,6523.740234,6532.180176,6509.709961,6531.709961,6531.709961,1969320000,3-Oct,"1,271.30","1,081.50","143,352.50",959.7,"1,590.00","1,237.90","83,244.60","8,444.70","4,545.50","4,767.60","17,213,996.30","4,669.20","42,523.90","28,892,334.40","22,434.40","1,456,026.00","73,654.60","17,390.70","1,624.50",10/3/2017,1506988800,BTCUSDT,4380,4467.33,4180.8,4310,1070.97,4579122.09,10/3/2017,1506988800,ETHUSDT,296.5,301.99,283.18,292.48,5518.95,1614235.08
10/4/2017,6521.959961,6546.459961,6513.120117,6534.629883,6534.629883,1938440000,4-Oct,"1,274.30","1,083.40","143,639.80",959.5,"1,589.60","1,241.40","82,807.10","8,464.60","4,550.50","4,778.80","17,172,430.10","4,680.10","42,512.20","28,961,791.10","22,528.70","1,459,462.10","73,360.20","17,307.50","1,622.10",10/4/2017,1507075200,BTCUSDT,4310,4373,4142,4208.59,859.82,3639917,10/4/2017,1507075200,ETHUSDT,292.48,297.97,288,291.99,3989.57,1168807.66
10/5/2017,6552.870117,6587.209961,6547.649902,6585.359863,6585.359863,1875670000,5-Oct,"1,274.50","1,088.00","143,566.00",970,"1,596.60","1,246.30","82,941.30","8,466.30","4,550.20","4,779.60","17,159,868.00","4,681.00","42,491.80","28,967,473.30","22,507.70","1,459,748.40","73,231.20","17,376.20","1,633.10",10/5/2017,1507161600,BTCUSDT,4208.59,4355,4110,4292.43,760.44,3216620.42,10/5/2017,1507161600,ETHUSDT,291.99,297.44,285.53,294.81,3370.96,982644.49
10/6/2017,6566.950195,6590.180176,6566.839844,6590.180176,6590.180176,1742470000,6-Oct,"1,261.80","1,075.50","142,337.30",966.3,"1,582.20","1,234.10","82,442.20","8,381.90","4,564.80","4,732.00","17,039,344.60","4,634.50","42,194.60","28,677,555.10","22,283.40","1,445,202.20","73,406.80","17,338.70","1,625.70",10/6/2017,1507248000,BTCUSDT,4292.43,4417,4292,4369,502.17,2193131.64,10/6/2017,1507248000,ETHUSDT,294.81,310.8,293.78,310.8,3510.89,1054697
10/7/2017,,,,,,,7-Oct,,,,,,,,,,,,,,,,,,,,10/7/2017,1507334400,BTCUSDT,4369,4479.5,4312.56,4423,288.14,1261367.6,10/7/2017,1507334400,ETHUSDT,310.8,318.5,303.6,311.01,2120.52,658190.78
10/8/2017,,,,,,,8-Oct,,,,,,,,,,,,,,,,,,,,10/8/2017,1507420800,BTCUSDT,4423,4658,4423,4640,504.13,2282412.29,10/8/2017,1507420800,ETHUSDT,311.01,317.07,309,311.07,2952.08,921220.96
10/9/2017,6597.370117,6599.339844,6572.439941,6579.72998,6579.72998,1490620000,9-Oct,"1,278.80","1,089.50","144,089.50",973.7,"1,605.00","1,252.70","83,599.90","8,476.20","4,776.10","4,795.60","17,285,503.10","4,696.90","42,697.50","29,064,069.40","22,522.00","1,464,616.10","74,752.50","17,707.50","1,647.20",10/9/2017,1507507200,BTCUSDT,4640,4889.98,4550,4786.95,639.27,3006465.77,10/9/2017,1507507200,ETHUSDT,311.07,312.13,286.65,297.19,4852.92,1452816.74
10/10/2017,6602.490234,6608.299805,6561.779785,6587.25,6587.25,1799400000,10-Oct,"1,291.40","1,092.90","144,669.10",977,"1,613.50","1,258.10","84,270.30","8,505.30","4,746.70","4,842.90","17,446,812.70","4,743.10","42,942.90","29,343,834.30","22,769.30","1,465,932.50","74,767.20","17,598.60","1,657.20",10/10/2017,1507593600,BTCUSDT,4786.95,4960,4680.59,4783.06,1036.4,5011470.95,10/10/2017,1507593600,ETHUSDT,297.19,308.56,293,298.64,6691.84,2011440.17
10/11/2017,6586.72998,6604.209961,6577.990234,6603.549805,6603.549805,1830360000,11-Oct,"1,289.30","1,088.60","144,744.10",977.5,"1,613.60","1,253.90","84,004.30","8,491.00","4,737.70","4,835.10","17,438,395.50","4,735.60","42,828.90","29,290,470.80","22,719.80","1,463,492.00","74,660.50","17,504.00","1,657.90",10/11/2017,1507680000,BTCUSDT,4783.06,4881.61,4710,4821.43,736.72,3529503.87,10/11/2017,1507680000,ETHUSDT,298.64,305.5,298.02,304.01,3715.65,1122578.04
10/12/2017,6594.759766,6613.5,6586.319824,6591.509766,6591.509766,2000470000,12-Oct,"1,290.30","1,089.20","144,895.10",980,"1,609.60","1,259.50","83,982.60","8,501.60","4,715.40","4,838.80","17,424,181.10","4,739.10","42,713.70","29,314,480.00","22,734.20","1,462,304.70","74,492.60","17,386.10","1,649.00",10/12/2017,1507766400,BTCUSDT,4821.43,5439.99,4810.16,5430,1267.18,6610146,10/12/2017,1507766400,ETHUSDT,304.01,310,302.71,303.99,7775.58,2381102.13
10/13/2017,6613.209961,6616.580078,6602.200195,6605.799805,6605.799805,1756150000,13-Oct,"1,299.60","1,098.10","145,464.20",976.8,"1,622.00","1,266.30","84,360.60","8,561.00","4,725.40","4,874.00","17,532,901.60","4,773.50","43,023.30","29,526,258.90","22,905.50","1,467,183.20","74,337.10","17,276.60","1,647.50",10/13/2017,1507852800,BTCUSDT,5430,5846.17,5379.84,5649.98,1865.9,10519034.83,10/13/2017,1507852800,ETHUSDT,303.99,353.96,297,337.96,17766.25,5782386.5
10/14/2017,,,,,,,14-Oct,,,,,,,,,,,,,,,,,,,,10/14/2017,1507939200,BTCUSDT,5649.98,5900,5580.01,5869.99,966.19,5507933.89,10/14/2017,1507939200,ETHUSDT,337.96,349.8,335,342,7698,2644022.46
10/15/2017,,,,,,,15-Oct,,,,,,,,,,,,,,,,,,,,10/15/2017,1508025600,BTCUSDT,5869.99,5922.3,5400.01,5709.99,1329.45,7474934.37,10/15/2017,1508025600,ETHUSDT,342,348,316.17,337.96,9964.35,3311218.81
10/16/2017,6622.549805,6632.5,6607.029785,6624,6624,1629480000,16-Oct,"1,303.30","1,104.70","145,572.10",981.5,"1,634.30","1,270.90","84,385.40","8,591.00","4,744.00","4,888.20","17,563,268.20","4,787.10","43,100.10","29,607,713.30","23,001.60","1,469,926.50","74,626.90","17,319.20","1,657.50",10/16/2017,1508112000,BTCUSDT,5709.99,5788.91,5585.19,5760.02,1516.11,8628528.43,10/16/2017,1508112000,ETHUSDT,337.96,354,332.78,335.19,8634.15,2946408.58
10/17/2017,6621.419922,6628.600098,6613.209961,6623.660156,6623.660156,1647240000,17-Oct,"1,284.80","1,093.20","144,322.40",975.6,"1,615.40","1,259.10","83,425.20","8,499.90","4,715.30","4,818.10","17,352,475.90","4,718.90","42,531.60","29,187,592.90","22,671.00","1,454,979.40","73,824.90","17,271.90","1,640.60",10/17/2017,1508198400,BTCUSDT,5760.02,5774.98,5508.63,5595,1422.23,7998644.63,10/17/2017,1508198400,ETHUSDT,335.19,336.58,312.65,315.19,8092.4,2620614.96
10/18/2017,6634.259766,6635.52002,6613.549805,6624.220215,6624.220215,1734030000,18-Oct,"1,280.20","1,087.10","144,637.00",972.1,"1,597.40","1,256.80","83,358.60","8,475.60","4,706.00","4,801.40","17,303,182.50","4,702.30","42,438.60","29,085,502.80","22,591.70","1,446,497.80","73,444.30","17,359.50","1,633.70",10/18/2017,1508284800,BTCUSDT,5595,5596,5037.95,5512.06,2295.6,12337122.76,10/18/2017,1508284800,ETHUSDT,315.19,318,284.68,309.7,12779.33,3877210.96
10/19/2017,6583.700195,6605.290039,6558.529785,6605.069824,6605.069824,1823860000,19-Oct,"1,286.40","1,085.30","144,726.40",974.3,"1,602.90","1,253.50","83,762.30","8,526.10","4,703.30","4,824.50","17,390,197.10","4,725.10","42,626.80","29,226,362.60","22,705.00","1,456,590.40","73,744.50","17,406.60","1,632.00",10/19/2017,1508371200,BTCUSDT,5512.06,5710,5490.26,5683.9,1869.04,10537781.67,10/19/2017,1508371200,ETHUSDT,309.7,315,300,308.66,8637.51,2662555.18
10/20/2017,6633.370117,6640.029785,6622.919922,6629.049805,6629.049805,1794810000,20-Oct,"1,281.20","1,087.00","145,326.50",971.4,"1,614.80","1,260.10","83,423.70","8,482.20","4,711.70","4,805.00","17,322,463.90","4,705.90","42,505.10","29,106,941.10","22,613.20","1,449,165.10","73,675.40","17,554.00","1,638.80",10/20/2017,1508457600,BTCUSDT,5683.9,6110,5600,6010.01,1930.56,11235714.66,10/20/2017,1508457600,ETHUSDT,308.66,311.18,302,304.51,8696.57,2654276.53
10/21/2017,,,,,,,21-Oct,,,,,,,,,,,,,,,,,,,,10/21/2017,1508544000,BTCUSDT,6010.01,6171,5850.03,6024.97,1650.65,10031910.73,10/21/2017,1508544000,ETHUSDT,304.51,305.34,290,298.94,8498.8,2531002.63
10/22/2017,,,,,,,22-Oct,,,,,,,,,,,,,,,,,,,,10/22/2017,1508630400,BTCUSDT,6024.97,6060,5720.03,5950.02,1347.95,7951487.14,10/22/2017,1508630400,ETHUSDT,298.94,306.99,290,293.79,7149.29,2113555.82
10/23/2017,6641.569824,6641.569824,6581.149902,6586.830078,6586.830078,1809320000,23-Oct,"1,274.90","1,085.50","144,962.50",966.9,"1,612.10","1,256.90","82,873.30","8,463.80","4,735.00","4,781.10","17,265,331.90","4,682.80","42,296.10","28,970,187.90","22,503.90","1,440,828.00","73,214.30","17,501.20","1,633.30",10/23/2017,1508716800,BTCUSDT,5950.02,6080,5621.03,5915.93,1788.86,10468709.39,10/23/2017,1508716800,ETHUSDT,293.79,294.6,272.2,281.09,9580.48,2720877.48
10/24/2017,6598.609863,6611.899902,6582.060059,6598.430176,6598.430176,1842640000,24-Oct,"1,276.50","1,085.30","145,470.60",973.1,"1,617.50","1,263.40","83,059.40","8,466.60","4,770.50","4,787.20","17,273,559.00","4,688.50","42,346.20","29,007,325.10","22,529.30","1,439,005.70","73,555.40","17,584.70","1,642.00",10/24/2017,1508803200,BTCUSDT,5915.93,5925,5450,5477.03,2555.89,14426687.47,10/24/2017,1508803200,ETHUSDT,281.09,310,275.5,297.38,13991.58,4230858.49
10/25/2017,6587.220215,6600.640137,6517.930176,6563.890137,6563.890137,2190720000,25-Oct,"1,275.00","1,079.60","144,929.30",962.2,"1,630.30","1,262.30","82,816.00","8,466.40","4,764.60","4,781.30","17,304,937.50","4,683.10","42,355.50","28,971,187.50","22,495.80","1,438,008.60","73,516.50","17,810.20","1,655.60",10/25/2017,1508889600,BTCUSDT,5477.03,5704.96,5286.98,5689.99,2256.1,12398533.97,10/25/2017,1508889600,ETHUSDT,297.38,300,281,294.49,9624.76,2818151.89
10/26/2017,6567.589844,6582.759766,6550.029785,6556.77002,6556.77002,2108210000,26-Oct,"1,273.80","1,088.40","145,156.50",967.3,"1,633.80","1,269.30","82,570.50","8,451.30","4,847.60","4,777.10","17,299,435.60","4,678.40","42,314.00","28,945,968.80","22,500.80","1,432,395.30","73,501.70","18,050.60","1,659.50",10/26/2017,1508976000,BTCUSDT,5689.99,5939.99,5650,5861.77,1959.75,11340558.63,10/26/2017,1508976000,ETHUSDT,294.49,299.76,291.03,294.71,7760.28,2290879.1
10/27/2017,6635.029785,6708.129883,6625.779785,6701.259766,6701.259766,2403600000,27-Oct,"1,266.50","1,093.40","144,166.30",965.9,"1,632.30","1,265.70","82,355.70","8,425.40","4,814.40","4,749.60","17,244,615.80","4,651.50","42,172.80","28,769,310.30","22,359.20","1,431,658.30","73,720.00","17,954.30","1,654.80",10/27/2017,1509062400,BTCUSDT,5861.77,5980,5649.24,5768.83,1394.13,8110889.65,10/27/2017,1509062400,ETHUSDT,294.71,298.1,292.03,296.33,6230.29,1840292.6
10/28/2017,,,,,,,28-Oct,,,,,,,,,,,,,,,,,,,,10/28/2017,1509148800,BTCUSDT,5768.83,5850.02,5630.03,5719.64,1269.38,7265286.61,10/28/2017,1509148800,ETHUSDT,296.33,297,290.1,291.87,5833.59,1711301.74
10/29/2017,,,,,,,29-Oct,,,,,,,,,,,,,,,,,,,,10/29/2017,1509235200,BTCUSDT,5719.64,6189.88,5648.01,6169.98,1783.44,10494670.52,10/29/2017,1509235200,ETHUSDT,291.87,309.4,291.86,305,8975.34,2702954.94
10/30/2017,6693.77002,6727.390137,6677.149902,6698.959961,6698.959961,2013640000,30-Oct,"1,272.00","1,094.00","144,034.90",964,"1,632.60","1,268.10","82,486.00","8,455.80","4,807.20","4,770.30","17,276,940.00","4,671.60","42,294.00","28,896,024.00","22,457.20","1,430,554.70","73,640.80","17,843.00","1,656.80",10/30/2017,1509321600,BTCUSDT,6169.98,6248.68,6030,6120.5,1467.03,8989412.91,10/30/2017,1509321600,ETHUSDT,305,316,302.1,307.25,8863.26,2725859.28
10/31/2017,6713.709961,6737.75,6705.790039,6727.669922,6727.669922,2043890000,31-Oct,"1,270.20","1,090.30","144,327.10",956.5,"1,637.40","1,266.10","82,269.20","8,417.80","4,822.20","4,763.40","17,226,408.10","4,664.80","42,194.40","28,848,279.70","22,401.30","1,423,012.30","74,107.70","17,961.50","1,656.50",10/31/2017,1509408000,BTCUSDT,6120.5,6498.01,6100,6463,1498.91,9405855.26,10/31/2017,1509408000,ETHUSDT,307.25,309.99,304.01,304.9,7631.45,2344790.92
11/1/2017,6758.640137,6759.660156,6691.47998,6716.529785,6716.529785,2056860000,1-Nov,"1,277.10","1,099.30","145,647.50",963.4,"1,646.30","1,278.70","82,486.50","8,448.50","4,880.80","4,789.30","17,344,251.90","4,690.20","42,315.00","29,004,993.70","22,501.60","1,423,272.00","74,358.70","17,984.10","1,664.00",11/1/2017,1509494400,BTCUSDT,6463,6774.67,6338.02,6753.98,1659.85,10848260.96,11/1/2017,1509494400,ETHUSDT,304.9,305.9,286.34,287.01,9807.45,2938149.94
11/2/2017,6709.390137,6719.970215,6677.549805,6714.939941,6714.939941,2262940000,2-Nov,"1,279.20","1,095.80","145,630.50",979,"1,638.50","1,276.10","82,711.50","8,450.80","4,869.70","4,797.20","17,336,357.30","4,698.20","42,379.90","29,055,108.10","22,552.30","1,425,476.30","74,601.30","17,939.20","1,656.50",11/2/2017,1509580800,BTCUSDT,6753.98,7300,6685.1,7019.98,2459.59,17065694.69,11/2/2017,1509580800,ETHUSDT,287.01,293,274.73,283.12,13163.53,3736468.51
11/3/2017,6737.089844,6765.140137,6712.930176,6764.439941,6764.439941,2195010000,3-Nov,"1,267.20","1,090.80","144,783.90",969.7,"1,618.30","1,267.50","81,843.70","8,400.90","4,905.30","4,752.30","17,104,031.30","4,654.30","41,969.70","28,781,278.90","22,366.10","1,411,344.00","74,926.40","18,014.80","1,656.70",11/3/2017,1509667200,BTCUSDT,7019.98,7346.34,6923,7115.04,1857.73,13371961.76,11/3/2017,1509667200,ETHUSDT,283.12,307,282,304.08,8057.59,2360525.71
11/4/2017,,,,,,,4-Nov,,,,,,,,,,,,,,,,,,,,11/4/2017,1509753600,BTCUSDT,7115.04,7480.99,6901,7357.09,1385.7,9967485.56,11/4/2017,1509753600,ETHUSDT,304.08,304.99,292.11,298.04,7765.91,2315342.78
11/5/2017,,,,,,,5-Nov,,,,,,,,,,,,,,,,,,,,11/5/2017,1509840000,BTCUSDT,7357.09,7590.25,7279.02,7345.01,1192.58,8887109.79,11/5/2017,1509840000,ETHUSDT,298.04,302.14,293.13,295.53,6614.04,1967164.34
11/6/2017,6763.299805,6790.669922,6763.169922,6786.439941,6786.439941,2166470000,6-Nov,"1,270.90","1,096.90","145,047.80",968.5,"1,622.50","1,271.60","82,228.80","8,431.30","4,880.60","4,766.30","17,185,743.90","4,668.10","42,130.30","28,866,584.90","22,433.00","1,417,116.70","74,805.20","18,077.00","1,658.80",11/6/2017,1509926400,BTCUSDT,7345.01,7401,6906,6960.12,1741.45,12518224.29,11/6/2017,1509926400,ETHUSDT,295.53,305.58,290.11,297.97,7466.26,2218959.5
11/7/2017,6785.439941,6795.52002,6750.350098,6767.779785,6767.779785,2205270000,7-Nov,"1,275.60","1,101.90","145,475.80",970.8,"1,632.50","1,274.30","82,931.50","8,459.40","4,956.60","4,784.70","17,238,456.40","4,685.40","42,298.90","28,972,061.70","22,514.30","1,418,339.40","75,509.20","18,160.60","1,670.10",11/7/2017,1510012800,BTCUSDT,6960.12,7198.49,6901,7064.04,1421.75,10043061.88,11/7/2017,1510012800,ETHUSDT,297.97,303.52,287,291.78,9302.34,2731426.72
11/8/2017,6764.850098,6791.649902,6753.339844,6789.120117,6789.120117,2110990000,8-Nov,"1,284.00","1,108.30","145,900.90",980.1,"1,635.80","1,284.00","83,418.30","8,519.30","4,967.80","4,816.20","17,355,828.00","4,716.10","42,519.70","29,163,492.00","22,630.50","1,432,366.00","75,937.40","18,160.60","1,674.00",11/8/2017,1510099200,BTCUSDT,7064.04,7770,6651,7303,2726.84,19801967.39,11/8/2017,1510099200,ETHUSDT,291.78,320,290.02,303.02,15603.8,4729826.12
11/9/2017,6737.450195,6758.930176,6687.279785,6750.049805,6750.049805,2235180000,9-Nov,"1,284.80","1,105.20","146,049.60",979.4,"1,631.50","1,282.60","83,467.00","8,529.10","4,965.40","4,818.30","17,364,069.40","4,719.20","42,539.70","29,182,300.40","22,668.00","1,433,258.20","76,085.80","18,287.50","1,677.60",11/9/2017,1510185600,BTCUSDT,7303,7392,7015,7079.99,1893.28,13654254.41,11/9/2017,1510185600,ETHUSDT,303.02,329,299.5,317.87,11093.28,3509086.96
11/10/2017,6736.390137,6757.339844,6727.350098,6750.939941,6750.939941,1973970000,10-Nov,"1,284.30","1,101.20","145,498.30",971.5,"1,627.70","1,277.50","83,659.30","8,527.20","4,949.90","4,816.80","17,381,071.40","4,717.20","42,542.40","29,170,943.60","22,667.90","1,434,626.90","75,886.10","18,420.10","1,673.50",11/10/2017,1510272000,BTCUSDT,7079.99,7279.91,6255.01,6506.98,3186.23,21622898.73,11/10/2017,1510272000,ETHUSDT,317.87,322.65,285.82,293.5,15463.01,4721270.61
11/11/2017,,,,,,,11-Nov,,,,,,,,,,,,,,,,,,,,11/11/2017,1510358400,BTCUSDT,6506.98,6797.98,6100,6245.05,2685.67,17244601.14,11/11/2017,1510358400,ETHUSDT,293.5,318,291.91,310.02,10764.3,3256927.49
11/12/2017,,,,,,,12-Nov,,,,,,,,,,,,,,,,,,,,11/12/2017,1510444800,BTCUSDT,6245.05,6630,5325.01,5811.03,4854.44,29032268.06,11/12/2017,1510444800,ETHUSDT,310.02,316.99,281.01,305.24,20889.35,6276531.03
11/13/2017,6727.390137,6766.299805,6723.430176,6757.600098,6757.600098,1973790000,13-Nov,"1,278.00","1,095.60","145,047.30",974.7,"1,625.80","1,272.20","83,603.50","8,490.10","4,953.90","4,793.50","17,316,221.80","4,694.00","42,261.80","29,023,686.10","22,546.20","1,432,198.50","75,974.10","18,542.30","1,673.40",11/13/2017,1510531200,BTCUSDT,5811.03,6697.47,5699.99,6465.99,2543.41,16021297.87,11/13/2017,1510531200,ETHUSDT,305.24,318.88,303.7,312.99,15399.84,4804508.58
11/14/2017,6733.870117,6743.629883,6709.27002,6737.870117,6737.870117,1983830000,14-Nov,"1,274.60","1,084.40","144,609.70",971.7,"1,627.00","1,264.10","83,365.20","8,467.00","4,974.60","4,780.00","17,274,014.50","4,681.50","42,163.80","28,951,261.10","22,496.70","1,425,066.10","76,657.60","18,389.30","1,672.80",11/14/2017,1510617600,BTCUSDT,6465.99,6684.98,6311.07,6574.99,1228.66,8002218.02,11/14/2017,1510617600,ETHUSDT,312.99,337.54,312.94,335.61,17479.57,5682689.3
11/15/2017,6700.680176,6725.319824,6667.310059,6706.209961,6706.209961,1908660000,15-Nov,"1,282.20","1,086.50","144,991.20",974.1,"1,638.00","1,269.00","83,647.50","8,501.20","4,985.80","4,808.40","17,354,576.30","4,709.70","42,338.20","29,120,684.20","22,634.00","1,426,126.90","77,261.40","18,470.20","1,691.00",11/15/2017,1510704000,BTCUSDT,6574.99,7298,6574.99,7240.06,1745.83,12209260.29,11/15/2017,1510704000,ETHUSDT,335.61,339,324,331.33,15409.67,5116263.34
11/16/2017,6742.339844,6806.669922,6742.339844,6793.290039,6793.290039,2002920000,16-Nov,"1,280.00","1,087.30","144,390.40",970.1,"1,630.10","1,271.40","83,544.00","8,489.90","4,959.00","4,800.30","17,333,760.00","4,701.40","42,182.40","29,070,400.00","22,628.80","1,409,727.80","76,371.20","18,158.40","1,685.40",11/16/2017,1510790400,BTCUSDT,7240.06,7940,7076,7864.5,2294.2,17218742.72,11/16/2017,1510790400,ETHUSDT,331.33,334.75,321.41,331.49,14065.86,4612016.7
11/17/2017,6794.450195,6797.75,6777.430176,6782.790039,6782.790039,1988090000,17-Nov,"1,284.40","1,090.10","144,155.40",972.8,"1,645.50","1,272.70","83,563.00","8,522.20","4,991.80","4,816.60","17,374,042.60","4,717.40","42,197.30","29,170,796.10","22,655.90","1,409,509.70","76,205.30","18,055.60","1,701.00",11/17/2017,1510876800,BTCUSDT,7864.5,7989,7451,7699.19,3893.14,30331551.17,11/17/2017,1510876800,ETHUSDT,331.49,334.6,323.84,331.23,18033.21,5951281.48
11/18/2017,,,,,,,18-Nov,,,,,,,,,,,,,,,,,,,,11/18/2017,1510963200,BTCUSDT,7699.19,7819.99,7422,7761.94,3912.88,30018085.64,11/18/2017,1510963200,ETHUSDT,331.23,349.9,326.01,346.66,14227.06,4735608.57
11/19/2017,,,,,,,19-Nov,,,,,,,,,,,,,,,,,,,,11/19/2017,1511049600,BTCUSDT,7761.94,8123.15,7650.33,8038,3845.99,30155811.14,11/19/2017,1511049600,ETHUSDT,346.66,373.56,343.07,354.15,19280.47,6853939.68
